Review,Freshness
" It's comforting, really, to see the movie's soft-pedaling of actual ghetto problems; realism isn't Lottery Ticket's game.",1
" Mr. Klapisch lingers his camera lovingly over shots of grapes being harvested and stomped, all the while employing story mechanics and flashbacks indelicate enough to suggest the churn of a factory juicer.",0
" Armando Casas is a great actors' director, but other than good acting, this film has little to offer. [Full review in Spanish]",0
 An entrancing mood piece.,1
 You would be well advised to give a wide berth to this largely useless adaptation of a book by Shannon Hale.,0
 suitably imaginative visuals and a knack for hitting the high points of the plot without missing a beat. . . a fabulously wild ride,1
" Energetic and inspired (sans Fogler), the picture concludes on a high note, providing the intergalactic goods with spirit, only one critical miscasting away from true satisfaction.",1
" Problem is: the tame, third-act plot payoff just isn't worth the build-up and doesn't come as much of a surprise if you listen carefully to the dialogue.",0
" Le Quattro Volte is cinematic slow food. It takes its time, is meticulous in its presentation, carefully considers the experience it provides, and then serves up a satisfying and nourishing feast.",1
" Gritty day-to-day details distinguish this story of youthful warriors in second-century Britain, based on a young-adult novel whose popularity in the U.K. has remained strong since it was published in 1947.",1
 A sour odor of spiritual guilt wafts through every fascinating minute of The Exorcist.,1
" Because we are fed little tidbits of biography, we look for clues therein as to how such a risky pursuit could so engulf this wide-eyed enigma.",1
" The actors are compelling. And Director Edward Zwick inflects the material with his trademark mix of moral zeal and high adventure, as in previous epics like Glory, Legends of the Fall and Blood Diamond. ",1
 It relies heavily on wacky plot developments and routine gross-out gags like a guy excusing himself from his lad-love's bed on their big night so he can suffer sudden-onset diarrhea.,0
" At 135 minutes, Fury could have been tightened a bit, but, nonetheless, it provides a relentless picture of how war traumatizes the psyche and the soul.",1
" It's stunningly beautiful, mesmerising, exhausting, uplifting, amazing -- all the things you could possibly expect from a masterpiece.",1
 Neither Boorman's cinematic expertise nor Gleeson's canny performance is enough to make us care about Cahill's destruction.,0
" If there's a compelling reason to remake The Magnificent Seven, it can't be found in the 2016 version, a loud, cluttered, and generally disappointing production.",0
" As a grown-up drama of occasional power, it serves.",1
" A fine, handsomely crafted adventure film, but not much more.",1
" Red is the kind of lazily written, thankless curmudgeon role that uses the trials of advanced age for cheap laughs rather than harnessing a veteran actor's talent to engage our empathy.",0
" While it's no Raging Bull, it is fun, if you're willing to roll with the punches.",1
" Captive State is two hours of connect-the-dots plot devices leading to a payoff that wants to be a twist, but ends up being an eye-roll.",0
" ""For A Woman"" tells a story that is pretty much fraught with both romantic and political intrigue and it is therefore a little surprising to report that the end result is itself not especially intriguing.",0
" It's a lugubrious, creaky affair, as Williams squishes up his face and droops his shoulders with a coyness that can be downright embarrassing.",0
 Dear John succeeds where Sparks duds like Rodanthe crumbled because it harnesses fresher talents to pull off a comforting tale about the enduring power of love.,1
" Virtually incomprehensible, but a beautiful mess. ",1
 Colman is as disconcerting as she is admirable. [Full review in Spanish],1
" The entire movie feels like a warning for women of any age: if you act on your desires, you will be punished. And there seems to be no greater punishment than having to watch ""The Boy Next Door.""",0
" A typically witless comedy from Wes Anderson that has about as much to do with Stefan Zweig as it does with WWII and Nazism, the disasters that led to Zweig's suicide in 1942. A total travesty.",0
 A typically underwhelming Happy Madison production...,0
" When we say Black lives matter, it is often with precision focus on someone who has lost their life. We don't often consider the crippling impact on the lives of the people who love them. ",1
" Whatever most of the filmmakers here were trying to achieve, it sheds no light on porn, simply reproducing it at its most trite, stale and unimaginative.",0
 An uneven childhood memoir whose moments of heart are undermined by overt plot contrivances and a mawkish sentimentality.,0
 The Diplomat works more as a personal project than as an investigative documentary.,0
" The movie feels more like there are important segments missing from it -- and what's left just seems as generic, unnecessarily brutal and under-thought as the film's title.",0
" A bit manipulative, but Divide and Conquer: The Story of Roger Ailes is a timely portrait of institutionalized sexual harassment at Fox News.",1
" Incredibles 2 reminds its viewers Helen Parr is cool, brilliant, unflappable-not just super, but exceptional. As such, it's a shame the story surrounding her is anything but.",1
 It is a story reminiscent of the great stories of old. It is a story that matters.,1
 Nothing that Chris Pine has done to date prepared me for how good he is here.,1
 Tighter editing and a more conventional bit of story structure would have made it better.,0
" The Wild Boys is a supremely assured piece of craftsmanship... but for all the maturity of the command on display, there is little about it to suggest it was made by an artist who was trying to put adolescence behind him.",1
" Almost every line is delivered with such overwrought bombast, just inches at times from the camera, you may feel a need to dodge the spittle.",0
 This is an amiable film that will provoke some chuckles.,1
 A revolutionary procedural.,1
" Bigger, Stronger, Faster* should be a documentary that Michael Moore watches so that he can learn how to tell both sides of an argument.",1
" Most filmmakers today don't take risks of this scale with original stories. Shyamalan didn't take the safe route, and in so doing, will polarize audiences.",1
" Leprechaun: Origins isn't just bad - it's downright insulting. Lipovski's film is nothing but a series of bad choices, worse execution and infuriating redundancy, highlighting the ugliness that comes along with exploiting horror instead of respecting it.",0
" Even at his shakiest, Mr. Blomkamp holds your attention with stories about characters banding together to emerge from a hell not of their own making, a liberation journey that just isn't the same old, same old when a director was born in South Africa.",1
 It seems to be Blake's name as much as anything that propels the character deep into a strange frontier where Blakean ideals of innocence and integrity have been obliterated by ignorance and cruelty. ,1
" The sheer audacity and originality of the exercise makes it a must-see, regardless of what you might think of the success or failure of any particular choice.",1
" While fans of the series may get something out of the sequel, there is nothing on display that could possibly sway naysayers.",0
 It's a fascinating angle on a multi-faceted individual.,1
" Mangold cleverly frames the story with Cash's historic 1968 concert in Folsom Prison, but he does little to illuminate its significance to the Man in Black.",0
" Easily the summer's feeblest blockbuster, this isn't even one the kids will enjoy, thanks to a dry-as-dust first half and a final hour that could be marketed as a cure for insomnia.",0
" I don't think I believed the movie Lucky You, but I sort of enjoyed it. A caveat: I enjoy watching poker on ESPN. If you don't, this movie will bore you.",1
" An above-average, obscenity-laden buddy comedy that mostly excels due to the brilliant comic pairing of Ryan Reynolds and Samuel L. Jackson.",1
 Rebecca Hall has the misfortune to be extremely good in a film that always feels somewhat exploitative and too miserable to be a rewarding watch.,0
" Marjane's outlook on events is always slightly skewed and caricatured, and the visuals keep Persepolis striking to the eye even during its less dramatically satisfying patches.",1
" Edward Zwick has made a fast-moving, well-crafted film that, like most melodramas, is far too predictable, but, unlike most melodramas, somehow doesn't completely embarrass itself.",1
" Inconsistency is the curse of the anthology film, but the entries in the omnibus New York, I Love You are united by their near-total lack of interest.",0
" As the film plods on, Woo's initial, slightly mysterious charm wilts from overexposure; the frantic antics fall flat and the whole contrived mess begins to feel increasingly obvious and boring.",0
" Who needs facts when there is great vengeance, furious anger and the path of righteousness to attend to? The magpie deserves our respect. Always. Forever. ",1
" By its ambiguous yet hopeful end, we're at one with Nick and Meg: Sometimes, you just have to dance. Somehow, you go on.",1
 Haynes' fastidious cinematic diorama of New York emerges as a tedious and self-indulgent folly.,0
" As far as romantic comedies go, the hackneyed Over Her Dead Body falls more towards the bottom of the heap",0
 What Cianfrance can't do is find a definitive ending: the film has at least three as it builds to a high pitch and thus runs long. But along the way it's passionately gripping and much more than the cliche of a tear-jerking romance.,1
 Sometimes simple is better. The original thrived on few integral characters and a world-wise approach to storytelling. This feature seems to think action is more important than story and an overabundance of characters is a necessity.,0
 Looking for a good con? Put your faith in Confidence.,1
" Meretricious hooey...that turns the premise of an endlessly-repeating day into an inane, fatally humorless afterschool special.",0
" As silly as it is, there's a relentless energy bursting from every aspect of High School Musical 3.",1
 It's a credit to the actors that this nonsensical thriller/sci-fi story comes off as reasonably well as it does.,0
 Director and scenarist execute their tale with enough restraint - reflective of the lead character's stunted emotional range - to eke out poignancy from what's at core a somewhat predictable narrative arc.,1
" The film has been attractively packaged, and if -- like many fans -- you'd pay to watch Clint read a menu, then you'll find Space Cowboys an enjoyable time warp back to the summer of '98.",1
 So self-indulgent and all over the place that it never truly finds its feet. ,0
" If Gerard Butler exudes rakish charm and Jessica Biel a charming flintiness, then why is Playing for Keeps so utterly charmless?",0
 British dance flick is cliched but clean and fun.,1
" There is clearly some intentional satire here, but there's too much attention paid to the spectacle and not enough to what little substance there is.",0
 An action movie in the most profound and exalted sense of the term ...,1
" Despite a moving, canny incarnation of the man by Frank Langella, despite a slickly entertaining coffee-table production as only Ron Howard knows how, the movie feels cooked up. In the name of dramatizing history, Frost/Nixon sacrifices it.",0
" It starts and ends exceptionally well, but it gets bogged down in the middle. ",0
 Reverently reductive,0
" Corbet should leave this exhaustingly auspicious freshman effort with plenty of notes; one suspects, with some intrigue, that he'll return with far more for us.",0
" With its charming characters and nonstop jokes, this movie is worth crossing the road to see.",1
" Everything feels comfortably familiar, yet halfway through this plate of pleasing nostalgia and orchestrated pathos, you realize there's not much substance between the focaccia. We may love our two leads but their characters never feel entirely developed.",1
" Its view of life is so utterly out of touch with reality (why do we hardly ever see the maid doing any work, for example?) that it's ultimately more exasperating than rewarding.",0
" The look, achieved by John Wakayama Carey to reflect a simple beauty of the surroundings, is the finishing flourish of a film that delivers a punch nobody will see coming.",1
" Godzilla is back, and he still has something to teach us.",1
" Anyone who has traveled for work, especially across the country's heartland, will appreciate the view.",1
" The story is so light and sugary that were it a Macy's Thanksgiving Day Parade balloon, extra heavy-duty ropes would be needed to keep it from floating away.",0
" Assumed identities, heartbroken children, complex love triangles and the realisation that inertia is hell in itself all feature in this thoughtful, soulful film.",1
 Can have a relatively sophisticated visual sense and yet in other respects seem like a teenager's first short story.,0
 Hoodwinked! is a collection of everything that's gone wrong with animation lately and nothing that's gone right.,0
" An over-stuffed, hyper-pulpy, and mostly trite trifurcated drama about family, crime, and moral ambiguity.",0
" [T]he rare sequel that improves on the original. Granted, that wasn't hard... but neither is saying this damning with faint praise. I laughed out loud more than once during this very silly yet often very clever flick.",1
" Eden's best quality is it's bittersweetness: a story about postponing adulthood and an honest portrait of fun, confusing and good times as a teen. [Full review in Spanish]",1
 Sinsiter and savvy psychodrama,1
" By the genre's most basic standards, [Seagal] now displays a visible fatigue and lack of interest that proves deadlier than any of his hero's skills.",0
" Even more than the remake that it is, Everybody's Fine plays like a homogenized, Hallmark Channel version of About Schmidt, with all the rough edges shaved off.",0
" But, there's also little doubt in my mind that ""Homicide"" is pure Mamet in its uncut form, and that's a pretty great thing.",1
" In Letters to Max, the cinema itself serves as a time machine: a vehicle for nostalgia, for reconstructing the past(s) and places lost, but also for accessing a time and place that have not yet arrived.",1
" Franco lays on mannered tics, like a slurred vocal delivery reminiscent of Benicio del Toro's mush-mouthed hood from The Usual Suspects.",0
" As Summer, Zooey Deschanel is an enchanting, blue-eyed mixture of nearness and distance. You can see why Tom loves her, even as she stomps on his heart. ",1
" Throughout the film, Pattinson's control of his accent, his ability to add complexity to an imbecilic character, and his comedic timing are new signs that he is more than that Twilight dream boy.",1
" The punchy, nonstop visual effects crowd out coherent storytelling.",0
" The Woman in Black has lovely period atmosphere. Unfortunately, it doesn't have much else besides atmosphere.",0
" Spielberg brings back the awe with ""The BFG,"" a fantasy designed to tickle the kid in each of us.",1
" White House Down should not be as enjoyable as it is. And yet, it finds a way. Pass the popcorn.",0
" The film seldom reaches the pitch of Goldfinger, but it does stay on tune, thanks to performers who know how to belt out an old favorite.",1
" The film is more emotionally incisive than it initially appears to be, but equally it ties together a little too neatly when it already has such a concise running time.",0
" Bratz is a disappointment because the characters come off less as the girly superheroes they should be, and more as, well, brats.",0
" Religulous is the type of film to be sent off into the world to crack open a few eyes and change some lives. In reality, only those patient with Maher and already free of devotion will be receptive to the message. It's a missed opportunity.",0
 The Big Short functions as a real-life Kafka farce.,1
 Warmly revealing ...,1
" As abstract as the film is in theory, it is brought together with the conclusiveness of finishing a puzzle with no missing pieces.",1
" Dull car chases, embarrassing dialogue, humorless comedy.",0
 It's Independence Day without the aliens and a president partial to Air Jordans.,0
" Garcia, who plays the least glamorous role of his life, does the best job of thieving each scene he's in. ",1
" Once disbelief is suspended, it's quite a ride. As with Avatar last year, the reason to see Tron: Legacy is for the experience. Lights flash. Radiating discus hurl through the air in 3D. The music pounds. ",1
" While not to be confused with the 1987 Dudley Moore body-swap comedy, Hirokazu Kore-eda's latest drama also undertakes its own kind of identity experiment, one that organically grows into something altogether more poignant",1
 Bernstein in action is a study of what a teacher should be: kind but with a steely resolve. He analyzes the music and figures how to overcome its obstacles.,1
" Well, it was fun while it lasted kids. The ghost train shudders to a halt with Paranormal Activity 4, the first entry in the usually innovative series unable to produce any decent scares.",0
" [C]alculated for sweet, feel-good blandness. And not the rock 'n' roll kind of feel-good, either, unless you think the Jonas Brothers rock hard.",0
 The biggest problem with this movie is that Tina Fey didn't write it.,0
" Despite the intriguing set-up, formula proves as hard a habit for Ephron to kick as magic is for Isabel.",0
" If had been in junior high school when I saw this movie, I would have had two words for ""28 Weeks Later.""Ew, gross.",0
 Its characters are driven by their beliefs in the power of dreams and in otherworldly spirits that rule their lives. Their hubris leads them to take actions that inevitably have fatal consequences. It really is quite a beguiling tale.,1
" With its rich, layered storytelling, ""Film Socialisme"" is, in its broadest sense, about nothing less than the history, present and future of Western civilization, up to and including Internet videos of cats.",1
 Why take on a historical subject if you're just going to turn it into a biopic we've already seen? ,0
" In spite of its strong performances and glossy production, The Soloist plays a tune youve heard too many times.",0
 This startlingly silly venture runs out of gas long before it's over.,0
 Generally fine performances and isolated hilarious moments drift unanchored through a film that never gels into a solid form.,0
" Cook and Nightingale's kiddie flick is an uneasy, innocuous and easily avoidable anomaly.",0
" To watch ""True Story"" is to think, ""Wait, this insane thing really happened, right?"" But, sadly, it is also to think, ""Boy, do these two deserve each other.""",1
 Good acting helps us overlook the story's obvious trajectory.,1
 The Die Hard of Die Hard knock-offs.,1
" ""First Man"" is the best kind of movie. It shows us that real strength comes not from winning but from failing - and that our lives will be judged not by our triumphs but by how we pick ourselves up after tragedy.",1
 Whatever charm existed in the original cartoons is trampled by this over-blown bore.,0
" It's a talking-animal movie based on a one-joke, not-very-funny comic strip. That should be sufficient information for anyone old enough to read this review.",0
" We begin to understand David's feelings of constant frustration at these dreary cycles of addiction, and while that might be exactly what the film (admirably) intends, there's no denying it makes for a vexing viewing experience.",0
 The 3D images are crisp and engrossing. Let the field trips begin!,1
" Zombies chase, heroes shoot, brains explode all over the wall. Rinse and repeat.",0
" It's determined to get dirtier, darker, grosser and more all-around ickier than any 'Vacation' before.",0
" There are images, however, in The Birth of a Nation that are so potent, disturbing, and visually precise that they will be seared into my memory for life. That's no small accomplishment.",1
 Not so much insidious as inexcusable.,0
" A pay-for-admission commercial for its own empire, it stretches the definition of a movie into something so ugly as to be unidentifiable",0
" Ryan Gosling's impassive visage must have the gravitational pull of a black hole, because Chazelle can't seem to keep his camera from being pulled loose from its moorings and drawn in thisclose for more than one or two scenes at a time.",0
" If you saw 21 Jump Street back in the '80s, or any of a number of shows featuring cute and cuddly cops, you pretty much know where this flick is heading.",0
" After 2002's terrible Swept Away and now Revolver, Ritchie has managed to make, back to back, two of the worst films any one director can lay claim to.",0
" Don't let anyone spoil the surprises of this thrashing, thrilling chunk of cinematic gold. It's one for the time capsule.",1
" De Bont remains an expert director of action, but putting the reference to cruise control in the title serves as fair warning of an unengaged filmmaker on automatic pilot.",0
 The lack of real wit in this became a bit tedious.,0
" Yet another screen version of the 1925 novel where style trumps substance, leaving us yearning for some characters who can engage our emotions.",0
" Zoe Saldana makes being an action hero look so easy in ""Colombiana,"" you have to wonder why more actresses don't try it.",1
" An emotionally potent, noticeably literary story of a precious boy's reaction to his father's death on 9/11.",1
" Wry self-sabotage after the fact is one of Merchant's secret weapons, and one of the reasons Fighting With My Family slips so nimbly under your defences.",1
" It sounds awful, but it's actually quite likable in an indulgent indie-spirited way, skipping breezily through laughter and tears in largely inoffensive fashion.",1
" Short on thrills with action sequences that for the most part feel perfunctory, the return of xXx is a bit of a let down; it might please the fans but could be so much better. ",0
 A brutally raw documentary about GIs manning an exposed outpost in the world's most dangerous place.,1
" Sadly, for a film at least partially about the impact of evening news and political coverage, little importance is given to the actual political content as compared to the results.",0
 Silliness is cinematic buoyancy for a movie as lazy as Battleship.,0
" In fact, the force fed pious platitudes coupled with Carrey's familiar rubber-faced shtick renders this pseudo-virtuous vehicle a one-way ticket to the pearly gates of mediocrity.",0
 Ridiculous is fine. Ridiculous while trying to be deep and dramatic just doesn't cut it with Vin Diesel at the forefront...and its way too long. ,0
" There are laughs aplenty, and, as a bonus, viewers don't have to worry about being subjected to farts, urine, feces, semen, or any of the other foul substances that have overrun modern-day comedies.",1
 Last Holiday is a thoroughly mediocre dramedy.,0
" Genuinely original: a silly, hilarious and oddly profound adaptation for adult-sized children.",1
 Tiresome conclusion that's particularly ill-timed with the focus on female empowerment in #MeToo and #Time'sUp.,0
 The feeling of patent unbelievability never leaves.,0
 Disney underestimates the intelligence and sophistication of young audiences.,0
" ""Buddha.mov"" is excellent as it is unusual, and a must see for all fans of mockumentaries and mocking in general, as much as for those enjoying intelligent irony. ",1
" For all its valiant attempts to pump some Matrix magic back into science-fiction films, the Wachowskis' ambitious interplanetary thriller Jupiter Ascending amounts to a lot of recycled hot gas.",0
" Alas, Andersen -- a longtime academic -- often says far too much, and in typically stultifying, grad- school language.",0
" A refreshing entry into the recent canon of Australian films, Bran Nue Dae recalls the innocent, playful tone of classics such as Muriel's Wedding and The Castle and, as such, deserves to be the summer smash of 2010.",1
" Childishly simplistic... it runs in circles willy-nilly, throwing in the occasional cheap shot while breathlessly telling us stuff we already knew.",0
" Somewhere, another eight-year-old girl is dreaming of being a filmmaker. Ocean's 8 won't be the kick of inspiration she needs, unless the message she takes away is: You can do better than this.",0
 This film's slightly uneven structure is easily overcome by the exceptional cast.,1
" There is the nagging feeling that much of the film's story, dialogue and character development were left on the cutting-room floor.",0
" Lightly amusing but doggone derivative, the film bombards the audience with jokes, action and effects to produce an overstuffed experience that rarely enchants. ",0
" It's just not at all satisfying, even if it does have its head in the right place and comes with a powerhouse of great jokes.",0
" It starts out as not so much a movie as a commercial for Carnival Cruise Lines -- which perhaps shouldn't be a surprising turn for a strictly cash-in threequel... And, anyway, can you bring rats on a cruise ship?",0
 A drab Southern drama about lives of quiet desperation and the people who lead them.,0
 A worthy finale to a fantastic franchise.,1
" The Wife starts off somewhat slowly, to the point where you wonder if anything is actually going to happen. Then, at the 50-minute mark, the ""twist"" of the story kicks in, and suddenly it becomes riveting.",1
" [Bieber is] the perfect first crush, and this is the perfect movie for someone currently experiencing that crush. ",1
" Unlike most Australian comedy films, which can barely sustain one viewing, Surfing Safari definitely holds up to a second helping, if for no other reason than to relish the period detail embedded into each frame, right down to the exploding pyjamas.",1
" It's Fonda's show, riffing on her Hanoi Jane past and aided by first-time screenwriters Christina Mengert and Joseph Muszynski's ear for how both smart people and New-Agers talk.",1
" It's actually refreshing that Lussier and Farmer don't belabor the film's internal mythology of satanic cults, hell and the devil's administrative assistants.",1
" Lara, at least, appears to know who she is. Now, if only her movies did her justice.",0
" James Franco shows less conviction than his muse, Tommy Wiseau.",0
 Steven Spielberg's sci-fi popcorn fantasia Ready Player One feels like a movie made by someone in his 20s rather than his 70s.,1
 A sweet little film with heart.,1
" The late, legendary fashion editor comes alive in ""Diana Vreeland: The Eye Has to Travel,"" an awkwardly titled but engaging documentary.",1
" What begins as a sexually charged, energetic rock love story featuring two actresses pouring their souls into two iconic characters grinds to a halt beyond act one.",0
" In its austere way, this is classic Wiseman, a film that takes us into the heart of a community and reveals its inner workings, comforts, fractures and traumas.",1
" Star Trek Into Darkness is a first class ticket into outer space. If you feel the urge, rocket yourself into blockbuster happiness.",1
 A dumb and cheesy period potboiler...Quoth this critic: It's a bore.,0
" [Hugh] Jackman has the singing-dancing-acting chops to warrant the title. His Barnum is a heightened choice, one perhaps more suited to the stage than screen, but what a relief to sit down to a musical with a Broadway-ready cast.",1
 ...the close-to-two-hour running time stretches this decidedly thin premise much further than it has any right to.,0
" It's rare to find a romance that's actually based on such vivid characters as these, but then this is from Oscar-winning filmmaker Susanne Bier (In a Better World), who knows how to root films in people rather than plot structure. ",1
" Rooting for the safety of the sweet girl, heroic trucker, and vulnerable mother will have you on the edge of your seat.",1
" If you loved the book, you probably will love this, but honestly? It's not that good.",0
 The limp narrative about a Tamil boy and a (Tamil?) Tiger is buoyed by glorious 3D-enhanced visuals and anchored by its meditations on religion and neo-colonialism.,1
" Crosses the finish line quite a few furlongs behind such classics of the girl-and-her horse genre as National Velvet, Black Stallion or Gypsy Colt.",0
" A great documentary, a great night out, and a great eye-opener. You'll never look at an ingredients list the same way again...",1
" Harrison has devised a series of mini-dramas which he inserts, in intercut fashion, within the overall structure of the rave, and it's here that his effort fizzles.",0
 One might even go so far as to say that this is an excellent example of style over substance.,1
" In the tradition of recent Hollywood sequels, this one replays the old gags, gooses up the pace and lowers the level of the humor -- way lower.",0
" Nicole Kidman could hardly be more enchanting in the lead, but the script is one of writer-director Nora Ephron's weakest, the laughs are scattered and we leave the movie feeling it sure could have been better.",0
" Director Sam Raimi's dull, kitschy and overlong patchwork is sadly an epic fail - despite the presence of Michelle Williams, Rachel Weisz and Mila Kunis as a trio of witches.",0
" Carell plays it fairly straight in a movie that hits high on the scales of comedy and romance, with just a dollop of dramatic reality. It's almost as if he were playing, well, real life.",1
" Guy Ritchie trains his maniacally excessive eye on Camelot in this brawny, leaden action spectacle that's enlivened by the occasionally winning overabundance. But the story's mythic qualities have been stripped away in the name of crafting a blockbuster.",0
 Watching Twilight Saga: New Moon is a bit like having your own real-life sulky teenager living under your roof . . .,0
" It is grounded, and made most exemplary, by Cynthia Nixon's performance.",1
" An altogether enjoyable summer entertainment that manages, in its own way, to hearken back to those thrilling days of yesteryear.",1
 A salute to the art of empathy and the need to cultivate it in our approach to troubled kids and other outsiders on the fringe of society.,1
 Director Niki Caro Whale Rider and screenwriter Michael Seitzman have crafted an old-fashioned story about sexual harassment that delivers the obvious message....without a shred of nuance or subtlety.,0
" From a general outline, the story here is fascinating and worth telling (especially on the big screen), but the journey of Chuck is full of bumps, bruises, and bleeding",0
" That rare thing, a sequel of true merit. ",1
" All elements of the ancient catastrophe are rendered with the most up-to-the-minute CG technology. So the special effects are first rate. The story they serve, not so much.",0
" The impressive ambition of Vox Lux exposes the tenuous links and dangerous effects of art and violence, without necessarily making sense of it.",1
 Destined to be remembered only as That Snail Movie.,0
 ...a minor addition to the Schwarzenegger oeuvre,0
 I don't understand how a film with a budget exceeding $150 million could only have mediocre special effects. ,0
 It's the type of mature drama that's rarely seen in American movies -- even the indie ones.,1
 The Lost City of Z is a finely drawn period piece that suffers from its less than heroic central character.,1
 A perfect embodiment of the kind of fable Aesop used to tell. ,1
 Cheap sentimentality can't disguise the crashing cynicism on display.,0
" A pastiche of western tropes too tongue-in-cheek to sell its dramatic intentions, but just sincere enough to smother any intimations of parody, ""The Escape of Prisoner 614"" never commits to a consistent tone.",0
" fatally overlong, filled with haphazard history lessons and half-drawn conclusions, never jelling into a cohesive film or possessing the energy to move its great bulk forward.",0
 A hostage thriller with barely any tension. A recession-era cri de cur without much fervor. A star vehicle that thumbs its nose at the common man it purports to represent.,0
" Robbie struggles to give her blank performance depth and texture, but Stein gives the actress so little to work with, even she can do little more than pose pretty in pink, or white, or black.",0
" Michelle Williams is in every scene of Wendy and Lucy, and ably carries that burden -- with her dark pixie haircut and cut-offs, she looks frighteningly vulnerable, an indie urchin stuck in circumstances both dire and mundane.",1
" No matter one's party affiliation, docu is worth seeing for its eye-opening look at how disreputable characters can impact government -- and how easily the mainstream media can be duped into covering scandal-smelling leads.",1
" This freaky, nightmarish ride down Mulholland Drive thrilled me beyond rational explanation",1
" Though it bites off more than it can chew, Unsane makes for an effectively creepy and visually experimental B movie psycho-thriller.",1
" The characters and dialogue are so cool and hip and accessible, the movie almost succeeds in making us forget this is Terms of Endearment with a heavy ladle of testosterone and a smirk.",1
" Mavis is not entirely irredeemable. Perfectly balancing credibility and mental instability, Theron gives her surprising depth.",1
" Genisys seems to have unwittingly positioned itself as Exhibit 'A' in the case against dimwitted ""alternate timeline"" reboots.",0
" This movie finds Mr. Perry, never the most deft at the technical aspect of filmmaking, drastically off whatever his best game is.",0
 Sometimes you just need a crazy silly horror movie. One that just wants to have a bit of morbid fun.,1
 The rivalry between Woody the cowboy and Buzz the astronaut is worked out as a direct parallel to any other family quarrels and it is this sense of oneness that gives the film its kick.,1
" ""A Quiet Place"" upends horror convention with its almost dialogue-free refreshment of the genre.",1
" To be fair to Deathly Hallows, the filmmakers have tried hard to fill the proceedings with battles and chases and debilitating curses. Genuine filmmaking excitement, however, is harder to provide.",0
" What ideally might have been playful and knowing is instead uptight and dreary, with a visual scheme that's so fake and cartoony, it depletes the film of any sense of danger.",0
 Recommended for those who like their comedy broad and their more mature cinematic characters brazen.,1
" There's TOO much story here. There are so many characters, twists, and turns in The Bank Job that the movie often feels disjointed and borderline impossible to follow.",0
" Is so obnoxious, annoying, unfunny, and downright hateful, that watching lunatics freaking out on stage during a paternity episode of Maury Povich would be better received.",0
" ""Ultimately, your work is your world,"" Walker says toward the end of the documentary. 30th Century Man succeeds, then, because it inhabits the world of its subject.",1
 They are not putting any of the funny stuff from The Love Guru in the trailer. This is a rapid assault of comedy.,1
" Because dark secrets always summon flashbacks, the telling of Tom's plunges us back to Greenwich Village, circa 1973. Sideburns sprout, classic rock proliferates and lapels run amok. Then the horror really begins.",0
" The Dark Tower shows some meager promise, but as the first in a proposed series it leaves much to be desired. ",0
" A pretty nifty mystery about deranged love, and if nothing is truly startling, it's still smartly put together and completely entertaining.",1
" 'Here we go again,' sighs adventurer Rick O'Connell in The Mummy: Tomb of the Dragon Emperor, and he's not the only one to notice that things are starting to look awfully familiar.",0
" In No Place on Earth, director Janet Tobias explores this profound discovery, shedding light on a incredible story of endurance.",1
 Bluth has rediscovered the ingredients of quality mainstream animation...,1
" while moments work and Wingard wrings a number of genuine scares out of the material, it ultimately feels so familiar that it's hard to see the point",0
" At the end of the day it is a pretty formulaic bromantic comedy, and the little bit of a twist it has can't hide that fact. But it's done really, really well and that counts for a lot.",1
 Henry Cavill and Armie Hammer barely work up a sweat. ,0
" Another indie that wears its quirks and gritty ""realism"" a little too proudly.",0
" Football fans may get a giddy thrill from seeing their passion filtered through the bloodthirsty mindset of a zombie apocalypse, but there is little sports action and even less genuine entertainment value in this gory Gallic romp.",0
" Like the screen Tintin, the movie proves less than inviting because it's been so wildly overworked: there is hardly a moment of downtime, a chance to catch your breath...",0
 The movie happens to be terrific.,1
" Cuaron's memory movie is a beautiful thing, and he does some fine camerawork as well.",1
" This incoherent, redundant, sci-fi thriller is a depraved, repugnant dirge with a disappointing conclusion.",0
 Creates a convincing air of menace and features some marvellous scenes set to period music.,1
 Wears its cynicism the way many young people do: awkwardly and not very convincingly.,0
 13 Hours gives honor where honor is due.,1
" With his cultivated air of nonchalance, the trivialized, consequence-free violence and reverse-engineering of a plot threaded with convenient twists and unexpected arrivals, Wheatley seems intent upon lowering the stakes at every opportunity.",0
" Lee lets us see that there is a lot of hatred, but also a lot of ignorance, a lot of ridiculousness and a lot of stupidity, which brings humor in the film. [Full Review in Spanish]",1
" The tag catchphrase -- ""you're it"" -- might have given the movie stinging sharpness, but after laying out its premise, this over-amped effort does little to catch us unaware.",0
" Despite its fuzzy, getting-to-know-you message, the movie itself offers zero motivation for any of its protagonists.",0
" The chemistry between the three leads is magnificent, and the film doesn't run so much as glide through its entirety; taking you, the audience, along for the ride. ",1
 [VIDEO ESSAY] Robert Redford gives the finest performance of his career in writer-director J.C. Chandor's literal and metaphorical tale of one man's attempts to survive on the high seas. ,1
 The crash is impressive. So is the scenery. But the plot is Mills and Boon and the pace progressively turgid.,0
" Judged purely as a movie for young children (10 and under, tops), this latest feature spinoff from the card-game, toy and TV-animation empire is, surprisingly, not bad.",1
" It has inventive ideas in the setup of her fishy tale. But the story doesn't do enough with them, and, for a large stretch, flops along like a landlocked fish gasping for air.",0
" It's no surprise that Upstream Color is a head-scratcher, but its untrammeled emotionalism comes as a shock to the senses.",1
