Review,Freshness
" Ultimately it's Plummer's show. Some hurried CG work aside, he's the film's most credible presence and its only point of nuanced human interest.",0
 Patriots Day is a film that will keep you on the edge of your seat. [Full review in Spanish],1
" It's not vintage Pixar, but Cars 2 is still streets ahead of most of the animated pack.",1
" Roland Emmerich is partial to cutting-edge special effects and stone-age storytelling, meaning that 10,000 B.C., a dim-witted CG extravaganza set in prehistoric times, is something like his ideal project.",0
" Mean-spirited, badly made and unfunny is one set of disasters; adding in storytelling incompetence adds to the catastrophe.",0
" This isn't much more than a fly's fart of a film, the most microscopically tiny of afterthoughts.",0
 Insidious: Chapter 2 follows the further misfortunes of the Lambert family with diminishing insidious rewards.,0
" Passes the Bechdel Test with flying colors, and keeps you guessing as to who the title character really is. ",1
" By unnecessarily extending the film (and shortening what should have formed its crux), Australia manages the almost unfeasible feat of becoming a less honest film than Michael Bay's Pearl Harbor.",0
" Saw II feels like an episode of Fear Factor or Big Brother with Rob Zombie at the helm, and if that doesn't scare you away from this ridiculous movie, well, feel free to indulge your questionable tastes.",0
" Charlie's Angels: Full Throttle is the full whopper of silliness on the big screen, a spoof of a spoof of a spoof that is pretty well plotless, not to mention gormless and feckless.",1
" Everyone gets at least one good scene, but the cumulative effect of all these rampaging tragedies and outbreaks of black comedy is ultimately rather exhausting. ",1
" Dean DeBlois's animated adventure takes a while to get going, but the action sequences are as thrilling as ever.",1
" A really strong, really well put together, intense, B film in a monk's habit.",1
" ...he often assembles gorgeous, abstract visual montages that recall Godfrey Reggio's -qatsi trilogy.",1
 There's enough stupidity here to insult both theologians and politicos.,0
 It'll fill a screen and kill 90 minutes if the kids have seen everything else - surely its biggest hope - but the ratio of hardware to heart badly needed another tune-up.,0
 Marshall directs as if Marty had never happened.,0
" Ready Player One is a grand act of stage management, but it lacks the clean narrative punch of Spielberg's early masterpieces.",1
" Ginnifer Goodwin does better than most in her role as the obsesed cyber-stalker. But underneath the easy laughs, it's a mean-spirited film.",0
" This is a sequel that only a die-hard fan could love. But those fans will love it very, very much.",0
" A tour de force of subtlety and restraint, 45 Years is the perfect movie to see alone if you've just broken up with someone and want confirmation it was a good idea.",0
" The tagline sleazily states: ""See it with someone you fuck,"" when, in fact, you should just fuck someone you fuck. This is one experience you'll want to miss out on.",0
" Folly of the most pretentious order, The Limits of Control is a meaningless stylistic immersion from the typically on-point and perceptive Jim Jarmusch.",0
" With its never-seen footage and lots of great music, it can't help but be hugely entertaining.",1
" Slight, but sweet -- with witty banter from an engaging couple. ",1
" At $12.75 a movie ticket, you might be better off buying the comic book.",0
" 'The Muppet Movie' is one big road trip, and like 'The Blues Brothers' there's a payoff not just at the end, but around nearly every corner. Music only sweetens the deal.",1
 As brilliant and ephemeral as a fireworks display.,1
 The movie about heroes in our military that should be made more often. ,1
" Finally, the martial arts genre gets its own version of ""City Heat.""",0
" Utterly implausible on every level, and ultimately rather insulting: a bit of glitter and lots of hugs are the sum total of its 'girl power.'",0
" Although it's undeniably a great-looking film, I just found A Matter of Life and Death to be too harebrained to take seriously as a piece of important cinema.",0
" A drab, mannered horror-melodrama, potentially interesting in execution but relentlessly tedious in outcome.",0
" The movie provides a master lesson in great American character acting, but viewers are also invited to just kick back and enjoy the fun of watching famous, aging movie stars pretend to have difficulties in the sack.",1
" Kyle Patrick Alvarez's The Stanford Prison Experiment is a grim slog of a film, but it capitalizes effectively on the morbid fascination the 1971 study has always inspired.",0
" Though growing considerably tedious in parts, and lagging somewhat in the middle stages, Hannah Arendt picks up once again for what is an immensely engaging climax. ",1
" Don Jon is no kind of resonating masterpiece, but it's intelligent, thoughtful, funny, and dedicated to the cause of finding a personality and sticking with him through the excess of his addictions.",1
" The film never adds up to the sum of its parts, effectively a two-hour trailer for a movie I'd still be interested in seeing.",0
 Delivers the character depth of your average spread in Architectural Digest.,0
" Playing on the ubiquitous prevalence of the Pokemon Go phenomenon, along with the popularity of horror films, this should appeal to media-obsessed Millennials...",1
" An infinite trailer that is all effects, no affect.",0
" It's an unlikely story of the art of the everyday: warm, funny and possessing a lolling rhythm and a great lead performance by Adam Driver.",1
" Feels very ""streaming TV"", but well acted and modestly entertaining with a few dynamic moments. ",1
" Will the rains come? Aye, they will -- and so too the colonialist's comeuppance. Although by the time it rolls around many will be past caring.",0
 Let's hope Universal stays the course and gives us that opportunity. People as creative as del Toro and his gang need all the support we can give them.,1
" Revealing moments in this glorified infomercial are few and far between. Most of the time, the film is a story waiting to be told.",0
" I, Daniel Blake is a frustrating movie to watch unfold for all the right reasons; it really gets under your skin and will have you angry at the degrading mistreatment by businesses and governments toward working-class citizens",1
" It doesn't help that the acting and writing is often clunky, making it that much harder to suspend disbelief in a genre that insists on doing just that.",0
 A soggy comedy more focused on stimulating your tear ducts than your funny bone.,0
 It's weepy nonsense that plays up the film's worst melodramatic tendencies.,0
" It reflects our worries and love of family directly back at us, in vivid, trippy and beautiful form.",1
" If most of us are paying attention to our food (one way or another) those actually making the stuff ought to start paying a different kind of attention, as well - if only for the length of a world's fair.",1
" While the foot-stomping jams and sweeping scope make this a theatrical experience, the filmmakers find few inventive nuances within the formulaic framework.",1
" Hopefully this film will inspire others to either start or continue speaking out about injustices, wherever they may arise. All power to all the people. ",1
 A disordered and unfocused ghost story that bears all the very worst habits of the genre.,0
" ""Do you know how in love with you I am? Did I trip? Did I stumble? Lose my balance, graze my knee...graze my heart?""",1
" Underwhelming in the style of most off-brand CG, Alpha and Omega is livened by pretty Rocky Mountain backdrops and leadened by stock characters and the wolves' weirdly prissy behavior.",0
 Predictable-but-sweet romantic comedy.,1
 Bernie Mac is too talented to be wasting his time in movies like Mr. 3000. And you'd be wise not to waste your time with it as well.,0
" There's no place for violence in this classic Christmas tale, especially with a cracking bullwhip.",0
 The appeal of Drive Angry is much the same as that of Piranha: a willingness to revel in absurdity to the degree where the exhilaration is infectious.,1
" Overall, Downsizing feigns at many themes and embraces none, a sampler platter of personal growth, consumerism, climate change, fresh starts, and apocalypse survival. ",0
 I'm not a woman - and therefore I'm not the target audience - but I reckon most women would be perplexed by what's on display here.,0
" As a dark character piece with the occasional big laugh, ""The Skeleton Twins"" is as much a pleasure to watch as it is to digest once its end credits roll.",1
" Its moving portraiture is refreshingly free of cliches and moralizing platitudes, and the high-contrast black-and-white photography and dense, highly creative sound track are equally impressive.",1
 Effectively merges raunch with romance.,1
" ""Race"" can't help but engage when it gets to the games. But what's the point of telling Jesse Owens' story if you don't get into what made him tick, and drove his success as an athlete?",0
" Gyllenhall's raw performance is the film's sole highlight, but even the actor, who underwent yet another profound physical transformation for the role, can only support so much on his broad shoulders.",0
 Succeeds because of the monumental spectacle of all those people bringing Puccini's masterpiece to an audience.,1
" The team who made The Hitchhiker's Guide to the Galaxy display plenty of whirligig energy, if not much control or lightness of touch.",0
" It explores that roommates can be, you know, like a total drag sometimes.",0
 Some may say it's sad that an Oscar-caliber actor like Liam Neeson is essentially doing early Schwarzenegger; we say it's awesome.,1
" Obviously the bar isn't set that high, but Percy still manages to fumble underneath it.",0
" The material may look ""crude"" but the concept is slick as glass.",1
" Few movies have ever dared to stir such highly charged, combustible subject matter into such a cocky cocktail. ",1
" [The film] keeps its taste levels deep in the gutter, for sure, but if you are not too prudish and don't mind a bit of low-down dirty fun, then there is just about enough here to drag it over the line. Just.",1
" Dumb and Dumberer: When Harry Meet Lloyd is lame, tame and clearly has no reason to exist except to cash in on the good will created by the original.",0
 The script ... discusses frankly the pressures placed on black women to date within the race as well as their attitudes about expanding their options ...,1
" Me Before You seems blinkered on one thing and one thing alone - making audiences cry whatever means necessary, whether there's any authenticity to it or not.",0
 The hard-won consolations of seasonal sentiment emerge in the searching performances as well as in the impressionistic handheld images.,1
" The real kick of the material is had when the characters are forced to fly their way out of tight situations, or reduce a team of aggressors to a heaving pile of wounded groans.",1
" I kept wanting Shults' film to add up to a little more in the end. Still, his chops behind the camera are undeniable. I can't wait to see what he does next.",1
 It's like a Terry Gilliam fantasy directed by Zhang Yimou and reimagined by a child...,1
" Crash-lands in a desert of one-note characters, banal dialogue and a general lack of excitement or tension.",0
" If Bullock in her comfort zone is a thing of real, if modest pleasure, watching as she contorts herself into a role that's all wrong for her is singularly excruciating.",0
" It's well done by the two leads, who register as real enough to rescue the movie at almost every turn from mawkishness and predictability.",1
" Part of the problem lies with Colette's respectable period-biopic veneer, which belies the film's racy substance.",0
" Adults, despite being wowed by the dazzling, geez-how'd-they-do-that animation, will find their attention wandering to Christmases past.",0
" As long as Clive Owen is on his own, solving problems and planning revenge, Derailed is a reasonably gripping thriller.",0
" As much as I hate to admit it, The Bachelor is funny.",1
" The execution may not be there, but at least it has good intentions. Then again, you know what they say about the road to hell.",0
" One of those rare cinematic treats that, for most of us, will go down easily and leave us with a sweet, mellow aftertaste.",1
" This movie's ""believe in yourself"" message is borne out, in a perverse way, by the very fact that it even exists. And yet the whole thing remains nakedly idiotic.",0
" Send it to the cornfield, Anthony. That's where it belongs, after all. ",0
 [Diane Kruger] carries entire scenes of witness testimonies through looks and grimaces alone. It's a masterclass.,1
" Despite its manifest improvements, there is something so sour and unpleasant about the new film that it left me almost nostalgic for the innocent idiocies of its predecessor.",0
 Well-designed but formulaic survival tale.,0
" This film is nothing more than a showcase for Loren... but it does little to illuminate the Israeli cause, which was handled better in Exodus and Cast a Giant Shadow.",0
 J.J. Abrams and team brilliantly merge the old and the new into a Star Wars that soars on every level. Han Solo is back but it is Daisy Ridley's Rey that is the heart of The Force Awakens. She's a keeper.,1
" But you don't really get that ""inside"" look that the title promises in its not-quite-cinema verite footage...Their awareness of the camera mitigates against unguarded moments.",0
" Crude, stupid, shallow and infantile; towards the end of That Awkward Moment, a taxi hits one of the characters, obviously for ""comic"" effect. I gave that cab a standing ovation and was bereft to discover it didn't finish the job.",0
" The great part about Spider-Man is that it manages to be a seamless part of the current Marvel universe and yet, etch out a wonderfully snazzy world for a new superhero.",1
 This project ... has clearly diverted too much of its small budget toward special effects.,0
" There's much more fawning at the photographer's rare access, a thing that gets redundant and never comes close to achieving the kind of intimacy Benson had with his subjects. But Benson proves fascinating regardless.",1
" If you like unflinching oddity and a heavy helping of twisted humor, The Greasy Strangler delights with a high-saturated dose of WTF that will stick to your ribs long after the film is over.",1
 Spacey's devotion to Darin may have blinded him to the bigger picture.,0
" Themaically and visually dark and relentlessly grim, Biutiful is ultimately rewarding due to the towering performance (honored in the Cannes Film Fest) of Javier Bardem as a family man dying of cancer.",1
" We don't need a woman-version of [James Bond]. We need a fully-fledged, complex woman who stands on her own. And Atomic Blonde gives us just that.",1
" The series will doubtless continue on with Diesel, Rodriguez, Johnson, and the rest, but in the meantime, Furious 7 comes to the most conclusive and emotionally satisfying ending since, fittingly, the very first film.",1
" A forgettable, made-by-committee production with actors who should know better.",0
" Depicted as a bunch of glowing shadows shuffling around in a blue haze, the hereafter might be the world's last smoking lounge.",0
" If you enjoy good movie-making, excellent characters and a tightly wrought story then Winter's Bone is the film for you.",1
" This could just be my nostalgia talking, but it's hard to get excited about the movie when the TV show consistently offered better stories.",0
" Streep, beaming in her horn-rimmed glasses and spouting platitudes like 'Focus on the now, for now,' makes it all a treat.",1
" Once again, Tarantino refuses to deliver something easily dissected or discussed, something that has made him one of the most polarizing filmmakers of the last two decades. If only there were more like him.",1
 A soap opera that just happens to cost millions of dollars and feature souped-up sports cars jumping over submarines. ,1
" There's such a gaping discontinuity between her physical beauty and her vacant, gum-snapping personality that she's like a walking advertisement for everything that's right and wrong with America.",0
" A lame, gender-mixed, mistaken-identity, cross-dressing comedy.",0
" Though a notch below ""Royale,"" ""Skyfall"" follows that reboot's lead, making a now 50-year-old icon as cool as when he began. ",1
" The whole endeavour invites a sure feeling of pointlessness, but it's as beautifully shot and gore-soaked as these retreads come.",1
 The final piece of the documentary may be the most startling of all. ,1
" Effectively revolves around questionable intentions from a man whose best efforts to ""straighten"" the family name may do just the opposite.",1
" without Depp, this film could easily have been called 'The Curse of the Black Pearl Harbor'",1
" The Hangover Part 2 definitely has its moments and a few big laughs throughout, but the most memorable thing about this second substance-induced amnesia comedy is how ultimately forgettable it is.",0
" Emotional cruelty through sexual manipulation is the rule of the game of this smooth transfer of Christopher Hampton's witty play, with an all-American cast, headed by Glenn Close and Michelle Pfeiffer.",1
" This dreamy, visually inventive Iranian drama functions on so many levels of reality and obsession that it almost ceases to entertain.",1
" ...there's plenty of material ripe for savage satire out in the world right now, and while I approve of the targets War, Inc. took aim at, I can't say that it ever scored a direct hit.",0
 Segel and Diaz have some work ahead of them to erase this one from the pop culture DVR.,0
 Una really wants to make you interrogate some of your deeply held beliefs about the subject matter. And that's going to be tough to stomach for just about anyone.,0
" This tale of triumph and tragedy within hip hop's elite is intelligent, gripping and far less sensationalistic than anyone could have expected.",1
" Fellini's masterpiece, which won the Foreign-Language Oscar, features Giulietta Masina (Fellini's wife) in her most heart-breaking performances, playing a naive prostitute who endures an endless series of devastating misfortunes with her soul intact.",1
" Little Men is a sweet, deceptively slight movie about boyhood friendship and parental conflict set against the backdrop of a gentrified New York.",1
" Lest someone cry 'pompous puritan,' let's quickly state that irreverence is often at the heart of inspired comedy. But this flick's flamboyant political incorrectness is more malicious than mischievous.",0
" The brightest attraction in this gripping potboiler is the cast, which is loaded to the gills with high pedigree actors like Isabelle Huppert, who comes just shy of stealing the show as Rapace's comically deaf mother. ",1
" Derogatory dismissals of prosaic visual experiences have been around since, well, someone was bored to tears. To the poetic hyperbole of watching paint dry, or grass grow, we can now add: watching a writer write.",0
" More laughs are expected in the next two installments of what threatens to become a trilogy. It's early, but I'm already making plans to be out of town.",0
 The director's gorgeous images go some way towards making that message go down easier. But that is where his restraint ends.,0
" The Monuments Men is a far less monumental picture than it pretends to be. It has major flaws. Of course, so did Argo. But it was at least zippy entertainment.",0
" Minority Report is exactly what the title indicates, a report.",0
" A grounded romantic drama about seniors, sex and the mortality of a long-standing marriage...a superbly performed, subdued and meticulously directed film. ",1
" It does actually seem to work, giving audiences a healthy number of action pieces and a solid storyline that isn't as bonkers as it looks on paper - if you're willing to suspend a massive dollop of belief that is.",1
" Apart from Hader and Poehler's hilariously overblown German accents as Hansel and Gretel, none of these actors seem to be having (or providing) much fun. ",0
" It's an incredible thing to behold, at least at the start.",0
" It's one of those movies where every good joke is in the trailer, which was a hilarious two-minute spot that promised so much more than this sloppy, lazy effort manages to deliver.",0
" Delivers the no-thinking-required, over-the-top goods, with some surprising digs at the original film providing the icing on this tasty bit of cinematic junk food.",1
" The documentary assembles a riveting barrage of anecdotes from assorted colleagues to convey the glory, chaos and legacy of Cannon Films.",1
" This movie tediously recycles all the elements of standard Bollywood slapstick fare, with preposterous fight sequences, garish dance numbers, and heaps of ethnic stereotypes.",0
 At times the staging manages to create an oppressive and tense atmosphere... [Full Review in Spanish] ,0
 Everyone acts decently and you have to praise Hunt for her tenacity. But this suffers from some fairly dire cinematography and a manufactured air that prevents the watcher connecting to the whole thing.,0
" For better or worse, this is a movie intended solely for fans of the series.",0
 Cooper is a rather pitiful caricature of a hapless blonde redeemed only by the actress's innate likeability which not even the crass script can totally suppress.,0
" [Rebecca] Miller loves these characters, too much to paint any of them as villains, and if Maggie's plans are complicated by the vagaries of human desire, her happy ending feels fully earned.",1
 This thing is fun to hear and must have been even more fun to perform. That's why great actors keep getting drawn to Sorkin's work.,1
 You will never see a film which so well proves the adage that fact is stranger than fiction.,1
" After years of civil war, Prime Minister General Cao Cao attempts to unite the empire under the Han Dynasty by quashing two troublesome warlords.",1
" All style and no substance, Disney's A Christmas Carol is a yawn inducing retread of a tired fable.",0
" Sing Street is a pleasing, heart-warming journey with a tight screenplay and a strong soundtrack.",1
" ... a surprisingly intelligent and admirably modest story about growing up on Atlanta's south side, taking responsibility and taking stock.",1
" The storyline and script lack credibility, but more than that, Robert Luketic's direction misses the light, crisp fun the situations require, leaving us saddled with a questionable tone in Nowhereland",0
 A quicksilver magical mystery tour through the lives of a bunch of young downtown loners.,1
 Cohen squanders a surprisingly recognizable cast on a half-baked plot adapted from James Patterson's series of novels.,0
 Jeepers -- now they're making sequels to anything that makes a buck.,0
" After all the expense and time New Line spent on the film, it's likely to be forgotten by moviegoers within a month.",0
" I'm going out on a limb here: I actually think the movie might work well as a dark comedy on subsequent viewings. I certainly laughed at all kinds of 'wrong' moments, mostly because of Hardy's outrageous accent.",1
 Real-life friends Diggs and Casal must have less of an unstable dynamic than their characters; the two actors wrote Blindspotting together and perform a potentially fraught duet as its leads.,1
" Did it happen exactly this way? Probably not. But what fun to consider the details and the possible events before, and after, the interview between David Frost and disgraced President Richard Nixon",1
" Crowd-pleasing without compromising on its uniqueness, the result has romcom structure but a beguiling adventure mood reminiscent of the best US indies.",1
 The great film to vindicate Spanish zombie cinema. [Full Review in Spanish],1
" The film strikes a quiet, contemplative tone that befits its soft-spoken subjects rather than the tumultuous times in which they lived.",1
" Quarantine is symptomatic of a broken industry; one that would rather remake a perfectly good foreign language film with nice, safe, recognisable American faces rather than plough any money into original concepts.",0
 This is a one-riff movie and instant cult classic.,1
" Overreaching, but damning. ",1
" Coogan and Brydon are locked into a routine that reliably amuses but, perhaps, one they have mastered too well to examine their own privilege.",1
" The plot is a sideshow to Inherent Vice's luxuriant atmosphere, cracked sense of humor, and idiosyncratic characterization.",1
" Oh brother, George, where art thou going with this?",0
" A dreamlike, sometimes downright disorientating experience sustained by a tender heart beating beneath harsh realism.",1
" What gives the film such a kick, in spite of its improbabilities, is its raw and brutal but also very subtle portrayal of the shifting, attritional relations between teacher and student, sorcerer and apprentice.",1
" The filmmakers rely on Peary's brooding soul-searching and his need to redeem the downward slide of his own life and career through Eddie to carry the drama.The thing is, Eddie's underdog career is dramatic enough.",0
" Hollywood used to turn out solidly constructed, midsized genre films like this by the score, but now they're so rare that Hell or High Water practically seems like a unicorn.",1
" Somehow, this film is the rare rom-com that rewards a party girl rather than forces her to change.",1
" Soderbergh's creative shot composition and off-kilter pacing elevate some of the story's prosaic elements, but he doesn't take enough narrative or stylistic chances.",0
" South African director Gavin Hood, who won a well-deserved best foreign language Oscar for Tsotsi,""knows how to turn the screws. There's more anxiety in four minutes of Eye in the Sky than there is in the entirety of Batman v Superman.",1
" An unfolding mystery in which truth is elusive, and twists are the order of the day...gives Norton a career-making opportunity to strut his stuff. [Blu-ray]",1
" There are only so many times you can use the word ""formulaic"" before your voice becomes nothing more than white noise.",0
" Alternatively mirthful and macabre, while poking fun at both modern mating habits and the paranoia of espionage culture, this sophisticated social satire is a refreshingly-intelligent diversion designed with the more cerebral cineaste in mind.",1
" Almost liked this one about greedy, young stockbrokers working for an illegal firm, but hated the ending so much it derailed the movie.",0
 A humorless self-indulgent and self-loathing mess that is saddled with an uninteresting story and arty pretensions.,0
 The Big Sick doesn't need resuscitation from cheap jokes; its strength comes from a deeper place.,1
 The film gets so bogged down in style that its lack of substance is all the more apparent.,0
" Mr. Solondz exaggerates in the direction of mockery, yes, but his lurid colors, emphatic musical effects and dead-center framing also betray a commitment to melodrama that can only be sincere. ",1
" ""The Wolverine"" won't change anybody's mind about the character, or about what Jackman can do with it. It's simply a more focused scenario than usual, full of violence done up with a little more coherence and visceral impact than usual.",1
" Although not up to the high standard of writer-director Ti West's previous film The House of the Devil, The Innkeepers is another often chilling exercise in building mood and atmosphere.",1
" Results is not without nice touches, and will raise a sm ile more than a few times. Guy Pearce's slightly off-kilter performance as philosophy-driven Trevor is worth a look.",1
 Irritating one-note indie film.,0
" Despite primal instincts and fast-moving montages, 21 is a tired, music video-style fable.",0
" For a movie about reaching for the stars, One Chance sets its sights curiously low.",0
 A message movie without a soul or a solid cinematic framework to make the impact it intends.,0
" All I can say is that I cannot wait to see what Alan Lo cooks up next. An obviously talented filmmaker, it's exciting (and perhaps frightening) to imagine what he'd do with either a large-scale budget or as a director on a full-fledged Hollywood film.",1
" It's Apatow without the Apatow, all ornaments and no tree.",0
 Arctic is as charming as it is instructive.,1
 Stylish and beautifully shot.,1
 Atom Egoyan gets the erotic stuff right but pretty much drops the thriller part on its head.,0
" It's all loosely assembled, with less of an eye toward storytelling and more of a rambling ""and then Mahalia Jackson came along"" approach.",0
" In many ways, Strange Nature plays out like a throwback thriller - in a good way - until it's undone by an uneven final act.",1
 Dour and pretentious to the point of pain.,0
 Patti Cake$ [exerts] only a tenuous hold on our hearts.,0
" The Hateful Eight is too extreme, too ghoulishly violent, too besieged by its ensemble's overriding villainy, to feel like anything but a dark chamber piece. ",0
" If the silly, juvenile double-entendre title isn't enough to warn you,...this is an enormously dispiriting movie. I'd like to see Will Ferrell devote his God-given talent to uplifting erudite comedies instead of this unfunny jejune low class junk.",0
" In terms of the action genre, American Assassin gives you everything you'd want out of this type of film, including explosions, car chases, and tightly choreographed fight sequences. ",1
 Machete brings director Robert Rodriguez's career full circle and emerges as one of his very best films.,1
" A thin sprinkling of exuberance and a couple of choice cameos, that's about all this underwritten and overly choreographed spectacle has to tease us with.",0
" But of [Hitchcock's] non-suspense films, I Confess may be his greatest triumph.",1
" It's pointed about how we treat today's zealots, as when Clavius likens the pain of crucification to ""sucking air through a wet cloth"" - a description of waterboarding.",0
" Frankly, one expects a little more from Robert Rodriguez",0
" Though the visuals are often gorgeous, the dramatic elements don't always work quite as well as they should because there is not enough attention given to them.",0
" Sadly, any hoped-for chemistry rarely materializes in a landslide of mostly mean-spirited humor.",0
 its dream cast makes its flaws easy to ignore,1
" ""Red Hook Summer"" has so much life, so much verve. Spike Lee always makes movies you want to wrestle with, even if the rewards this time around aren't as worthwhile.",1
" ""Carrie may go out in a blaze of glory, but Kimberly Peirce's film barely raises enough heat to make it worth pulling the alarm.""",0
" Just when you thought Sandler couldn't embarrass himself any further, he drops the laughless mess known as Sandy Wexler on Netflix subscribers.",0
" Looks aren't everything. Case in point: Sucker Punch, a dazzling visual design that goes tone-deaf every time it opens its dumb mouth or makes claims to profundity.",0
 Sometimes you pan a deadpan comedy because it's effectively dead.,0
" Destined for a long life in museums and history classes alike, this is cinema as art, and a classic.",1
" A dreary, uninformative, emotionless disaster. At least Alexander had the comical benefit of Angelina Jolie hamming it up with reptiles.",0
" Misses every mark it's aiming at, and then misses countless more.",0
" Exciting, entertaining, and opens the door to reflection through historical context. [Full review in Spanish]",1
" ""Everything, Everything"" doesn't even set up a bar for Maddy and Olly to overcome, instead insisting on the idea that we should just make believe like mindless children.",0
 ... starts strongly but completely loses its way in a long and lackadaisical second act.,0
" An uncompromising experiment in how much suffering a soul can take, both on screen and in one's cinema seat.",0
" ... So bad that it rockets through the gauntlet of insipidity and tastelessness and emerges on the other side to become good, only to ricochet off the wall of cinematic decency and become bad all over again.",0
" Yes, Julianne Moore will win the Oscar. And yes, this in one depressing film.",1
" It is an incomprehensible, enjoyable, uninhibited slapstick romp.",1
" This is Spielberg's way of showing that these warriors were ordinary men -- men who, if they survived, became the grandfathers and great-grandfathers who, these days, pass largely unnoticed through life.",1
" To be fair to this film, and I can't see why I should be, it is an improvement on Peter Benchley's book. ",0
" Opulent but chaotic Korean historical epic with way too much going on, keeping you at arm's length from becoming truly engaged.",0
 A crowd-pleasing documentary about the adventures of the Soviet national ice-hockey team.,1
" For all that hard work and unrequited love, Tulpan is also very funny.",1
 The Darkest Minds was a good film and very much: what you see is what you get.,1
" This grossout comedy takes De Niro fans into a new emotional phase that I can only call ""post-despair"". We are past being astonished and horrified.",0
" If Mr. Cruise peeled off his face and turned out to have been Chow Yun Fat all along, the picture might be saved.",0
 Keith Fulton and Louis Pepe's documentary raises important questions about the limits of pedagogy.,1
 A less satisfying retread of Russell's favorite family-weighs-a-great-person-down storyline.,0
" This compact psychological thriller is chiefly an impressive showcase for its star Magdalena Poplawska, whose pent-up intensity dominates almost every scene.",1
" As with Goodfellas, Scorsese's helpless attraction to the very behavior he wants to indict becomes the movie's serrated edge.",1
 Crumbles under the weight of truly insipid plotting.,0
" Should please fans, but leave them wondering what an alternate version might have looked like that wasn't afraid to get its hands dirty.",1
" It's four home-for-the-holidays comedies in one, and the variety-pack structure works for the movie: Each nightmare household has a wacked flavor all its own, and none wears out its welcome.",1
" If you've ever witnessed high-school students try to whip up SNL-type sketch comedy, everything in Wedding Crashers will have a familiar feel.",0
 Pitches so many curveballs that even its title is a joke.,1
" Like so many romantic comedies, it believes the drama is in contrived conflict.",0
" Mr. Carrey's performance is a return to the rubber-faced roles that dominated multiplexes in the mid- to late '90s, and that's not necessarily a good thing.",0
" The exacting demands of filmgoing audiences have finally drawn out the heart of this book. (Disclosure: I have not read it, but now am willing to. For the antidote to this impulse, see The Omega Man.) Adding a dog probably didn't hurt either.",1
" To be fair, anthology films are almost always hit or miss, but this one features far more of the latter.",0
" Tynan's film is laden down with aimless chatter, and its plot meanders drearily towards a country rave that seems curiously old-fashioned, and feels like a piece of Dublin's past, not its present.",0
" It's a movie that already seems like a dust-gathered statue, rather than something vividly, imaginatively crafted to reflect the burning intensity of so passionate and forward-minded an artist.",0
" It is a film about soldiers, and one of the best ever made on the subject.",1
" Despite some occasional moments of real sadness and terror, the turmoil in this movie is decidedly on the upbeat. I would love to have seen what Ruffalo could do with this part were he not encouraged to be puppyish and sweet.",0
" Creadon's managed to turn dry material into engaging cinema before with the nerderiffic Wordplay, and though I.O.U.S.A. lacks that film's narrative tension -- this time, we know who loses -- it still sugars its medicine.",1
 Finding Your Feet manages to transcend some of its more egregiously patronising and cringeworthy moments thanks to deeply felt performances by Imelda Staunton and Celia Imrie.,1
 Stunning cinematography.,1
" Played by Letitia Wright, Shuri is a revelation. Wright steals every scene with her bright smile and perfect comedic timing. ",1
" Dolan is so impressed with his own aesthetics that he insists that half the movie contain ass-numbingly long slow-motion shots, just so you can savor it.",0
" An ideal example of how a remake should be, not necessarily supplanting the original film but nicely complementing it.",1
" If ever McCarthy can find the right balance between these brief revelatory scenes and the overloaded gags of her improvising insults and knocking things off shelves in a huff, she might actually make a real movie.",0
" Darin's life is just a jumping-off point for The Kevin Spacey Show, which would probably stink like hubris were Spacey not such a dazzling, enthusiastic performer.",1
" Vacth, like the movie, is beautiful and resolutely humorless.",0
" If only Russell trusted Mangano's true story. Instead, he's turned her life into a over-staged mess of awkward exposition, contrived dialogue, and characters so willfully unreal they feel acrylic.",0
 It's possible you're more impressed with the filmmaker's bravado than with anything the characters are doing onscreen.,1
" It's slickly executed, handsomely acted for the most part and utterly easy to forget.",0
 The raspy-voiced troubadour is celebrated in the mesmerizing documentary Leonard Cohen: I'm Your Man.,1
" The Lost Boys, which attempts to be funny while preserving the shock value of the vampire legend, aims somewhat higher... and misses.",0
" Weekend has romance to spare, but also takes a look at the cogs turning under the surface of any thoughtful encounter, however brief.",1
" It is reminiscent of a war movie...the football impact scenes are brutal and the sound editors have the volume on high for each wince-inducing hit, underscoring the disposability of the boys...",1
" The whole vaguely pitiable enterprise has tiny flickers of brilliance which can't be denied, but almost can't be detected, either.",0
 A film that lacks complex human dimension to fill out this likable if promotional tale of good will and achievement. ,0
 Though the film has moments that are too showy -- grandstanding scenes that hammer home the main messages too heavily -- it's a compelling yarn that deserves to find an audience.,1
" The radiation-altered members of the Fantastic Four don't show their humanity. Rather, the superpowered quartet is little more than a bland collection of four-color caricatures.",0
 There's a bizarre lack of anything to care about beyond the dynamic duo at the center of the film. Chan and Tucker can only carry an audience so far.,0
 ...if you can keep up with the arcane British legal process...it's an entertaining thriller highlighted by fine acting.,1
" A well-made, effective chiller...I would have admired and respected it better, though, if it wasn't so subtly judgmental toward (Gwyneth) Paltrow's ""patient zero"" character.",1
" Eschews any semblance of exploring an antisocial man in a heightened situation in favour of a stock-standard, twist-oriented action-thriller.",0
 It makes Yellow Submarine look like a miracle of sober narrative.,0
" Along with excellent work by cinematographer Stefan Duscio and composer Dale Cornelius, Petroni elicits sharp performances from his estimable cast, especially Adrien Brody.",1
